ano,numero,publicacao,assunto,classificacao,situacao,validade,servidores,link,alteracao
2020,CPV.0112,06/15/2020,Trata da designação dos membros da Equipe Local de Formação Continuada dos Professores e de Profissionais da Área Pedagógica do IFSP-Câmpus Capivari.,C,Alterada pela Portaria nº CPV.0017/2021,sem mandato expresso,Everton Pereira Barbosa;Adilson Moreira de Souza;Beatriz Simonaio Birelli FalcoFernando Cesar Russo Gomes;Gianna Andréia Ferreira Gobbi Spadote;Isabel Cristina das Chagas Oliveira;Ivana Lopes de Oliveira;Juscelino Pereira de Souza;Maria Amélia Ferracciú Pagotto;Talita Barbosa Plantcoski Bulgraen,https://drive.ifsp.edu.br/s/Awdx1qB9KSDOXXS,Altera CPV.0100/2020;0049/2020; 0045/2018; 0036/2017; 0019/2017; 0152/2016; 0136/2016; 0002/2016; 0125/2015
2020,CPV.0113,06/15/2020,Trata da designação dos membros da Equipe Local de Formação Continuada dos Professores e de Profissionais da Área Pedagógica do IFSP-Câmpus Capivari.,C,extinta,Até o fim do 1º semestre letivo,"Beatriz Simonaio Birelli Falco;Gianna Andréia Ferreira Gobbi Spadote;Isabel Cristina das Chagas;Ivana Lopes de Oliveira;Talita Barbosa Plantcoski Bulgraen",https://drive.ifsp.edu.br/s/Z2Rk1LaB3Kyiz7J,
2020,CPV.0114,06/16/2020,Trata da designação de membros da Comissãode Biossegurança e Preparação para o Retorno às Atividades Presenciais do IFSP - Câmpus Capivari.,C,Alterada pela Portaria nº CPV.0233/2020,sem mandato expresso,Maria Elisa de Castro Almeida ;Adilson Moreira de Souza ;Ana Carla Dantas Midões ;Everton Pereira Barbosa ;Fernando César Russo Gomes;Fleides Teodoro de Lima ;Francine Maria Ribeiro ;Beatriz Simonaio Birelli Falco;Eduardo Camargo Maia ;Gianna Andréia Ferreira Gobbi Spadote ;Isabel Cristina das Chagas Oliveira ;Ivana Lopes de Oliveira ;Michele Cristina dos Santos ;Talita Barbosa Plantcoski Bulgraen ;Beatriz Santos Silva ;Héllen Cristine Florentino Cruz ;João Pedro Adami de Carvalho ;Kaylane Martins de Souza ;Leonardo Piovezan ;Lívia Lamas da Silva ;Luize Maria Pacheco de Carvalho ;Mellani Eduarda Carlos Lopes ;Nicole Rigoletto ;Viviane Garcia de Barros Silva ;Vítor Rafael Gomes ; Roberto Bineli Muterle; Izabel Maria BArral teixeira,https://drive.ifsp.edu.br/s/jPHTMRAqVaISPju,Altera CPV.0110/2020; 0109/2020
2020,CPV.0115,06/17/2020,Trata da designação de substituta à função de Coordenadora Sociopedagógica do IFSP – Câmpus Capivari.,S,extinta,de 13 à 20 de julho de 2020,Isabel Cristina das Chagas Oliveira; Gianna Andreia Ferreira Gobbi Spadote,https://drive.ifsp.edu.br/s/3MiJUmE7Z4SrQum,
2020,CPV.0116,06/17/2020,Trata da designação de substituto à função de Diretor-Geral do IFSP – Câmpus Capivari.,S,extinta,de 06 à 15 de julho de 2020,Leticia Pedroso Ramos; Waldo Luis de Lucca,https://drive.ifsp.edu.br/s/TbcGcbCQ6xVkUIp,
2020,CPV.0117,06/19/2020,Trata da designação de substituta à função de Coordenadora de Registros Acadêmicos do IFSP – Câmpus Capivari.,S,extinta,de 13 à 24 de julho de 2020,Jaqueline Tatiane Pereira; Grazielle Cristine Elias,https://drive.ifsp.edu.br/s/r4mOaKGzokbj7uN,
2020,CPV.0118,06/26/2020,"Trata da prorrogação da portaria nº CPV.0161/2019, de 24 de setembro de 2019 da designação dos membros da Comissão Própria de Avaliação-CPA Local do IFSP-Câmpus Capivari.",C,extinta,até 31 de dezembro de 2021,,https://drive.ifsp.edu.br/s/BPMe2AyzxaYNOIP,Altera CPV.0161/2019; 0013/2019; 0122/2018; 0098/2018;
2020,CPV.0119,06/29/2020,Trata da  designação de  membros  do  Grupo  de Trabalho    para Proposta    de    Estratégia    de Reorganização   das   Atividades   Acadêmicasdo IFSP -Câmpus Capivari,C,Alterada pela Portaria nº CPV.0152/2020,até 31 de dezembro de 2020,Leticia Pedroso Ramos ;Ana Paula Pereira ;Alexandre Santa Bárbara Azevedo ;Flávio Henrique Ferraresi ;Fleides Teodoro de Lima ;Gianna Andréia Ferreira Gobbi Spadote ;Grazielle Cristine Elias ;Isabel Cristina das Chagas Oliveira ;Maria Elisa de Castro Almeida ;Mateus Nordi Esperança ;Rafael Fernando Diorio ;Thalita Arthur ;Vítor Rafael Gomes ,https://drive.ifsp.edu.br/s/9kmOvUX0jOEEg8H,
2020,CPV.0120,07/21/2020,Comissão para Elaboração e Implementação do PPC Técnico em RH Concomitante Subsequente do IFSP CPV.,C,Alterada pela Portaria nº CPV.0186/2020,encerra com a formatura da primeira turma do curso ,"Igor Vasconcelos Nogueira ;Fernando Cesar Russo Gomes ;Fleides Teodoro de Lima ;Gustavo Baptistella Leite da Silva ;Gustavo Matarazzo Rezende ;Isabel Cristina das Chagas Oliveira ;Juscelino Pereira de Souza ;Leticia Pedroso Ramos ;Valdir Antonio Vitorino Filho; Francisco Aulisio dos Santos PAiva",https://drive.ifsp.edu.br/s/0De2PJZgzsOeELb,Altera CPV.0047/2020;0155/2019; 0087/2019; 00161/2018; 0106/2018; 0030/2018
2020,CPV.0121,07/21/2020,Trata da designação dos membros da Comissão para Elaboração e Implementação do Projeto Pedagógico do Curso (CEIC) Técnico em Alimentos Integrado ao Ensino Médio – Modalidade PROEJA do IFSP-Câmpus Capivari.,C,Alterada pela Portaria nº CPV.0134/2020,até a formatura da primeira turma do curso.,"Fernanda Ortolan ;Alexandre Santa Bárbara Azevedo ;André Castilho Garcia ;Carolina Marocco Corneta ;Gislaine Vieira Damiani ;Grazielle Cristine Elias ;Gustavo Baptistella Leite da Silva;Isabel Cristina das Chagas Oliveira;Luís Eduardo Pais dos Santos; Mateus Nordi Esperança ;Talita Barbosa Planticoski Bulgraen",https://drive.ifsp.edu.br/s/TiqWJGpK0qITMrM,Altera CPV.0152/2019; 0114/2019;0066/2019
2020,CPV.0122,07/21/2020,Trata da designação de orientadores de estágio curricular do Curso de Licenciatura em Química do IFSP-Câmpus Capivari.,C,Alterada pela Portaria nº CPV.0052/2021,sem mandato expresso,"Carlos Fernando Barboza da Silva;Thalita Arthur;Valéria Scomparim",https://drive.ifsp.edu.br/s/v2WAzHsJMkBV5LG,Altera CPV.0040/2020;0136/2018
2020,CPV.0123,07/21/2020,Trata da designação dos membros da Brigada de incêndio do IFSP – Câmpus Capivari.,C,Alterada pela Portaria nº CPV.0174/2020,sem mandato expresso,"Cleidson Santiago de Oliveira;Gilberto Bulgraen Junior;Adilson Moreira de Souza;Alexandre Camargo Maia;André Castilho Garcia;Antonio Carlos da Silva Bomfim;Carolina Marocco Corneta;Gustavo Baptistella Leite da Silva;Izabel Maria Barral Teixeira;João Batista de Medeiros;Larissa Aparecida Gatti;Leticia Pedroso Ramos;Lucas Bonetti;Luís Eduardo Pais dos Santos;Micael Douglas Diniz;Michele Pereira de Faria;Renan Giollo Francisco;Vitor Brandi Junior;Washington Ernando Pereira Benício",https://drive.ifsp.edu.br/s/biyVM0A3KJxY12r,Altera CPV.0051/2020;0194/2019; 0176/2019; 0077/2019; 069/2018
2020,CPV.0124,07/21/2020,Trata da aprovação do Projeto Institucional “Grupo de Sistematização do Projeto de Inovação da Licenciatura em Química” do IFSP-Câmpus Capivari para o 1ª semestre letivo de 2020.,C,extinta,até o fim do semestre letivo,"Carlos Fernando Barboza da Silva;Ione Arsenio da Silva;Marcel de Assis Roque;Marcelo Simplicio de Lyra;Roberto Bineli Muterle;Thalita Arthur;Valéria Scomparim;",https://drive.ifsp.edu.br/s/R2x0cdorrDQEF9K,Altera CPV.0084/2020;0018/2020
2020,CPV.0125,08/04/2020, Designação Comissão Especial de Licitação para seleção de empresa de engenharia especializada em serviços de conservação de energia ao  IFSP – CPV ,C,extinta,Até o fim do processo Licitatório,"Eduardo Camargo Maia;César Eduardo Armelin;Gilberto Bulgraen Junior",https://drive.ifsp.edu.br/s/soZyDmdbTYiyejK,
2020,CPV.0126,08/05/2020,Designação Comissão para EXAPE (Isamara T. do Nascimento TAL P5)  do  IFSP – Câmpus Capivari ,C,extinta,"até entrega do parecer à Coordenação do Curso ou até 60 dias após o requerimento do aluno art. 11, IN nº 004 –PRE/IFSP, de 12 de maio de 2020","Mateus Nordi Esperança;Alexandre Santa Bárbara Azevedo;Fernanda Ortolan;Gianna Andréia Ferreira Gobbi Spadote",https://drive.ifsp.edu.br/s/LkCy0z80J4FvueZ,
2020,CPV.0127,08/05/2020, Designação Comissão para EXAPE (Gabriel N. da S. Cruz MEC P6)  do  IFSP – Câmpus Capivari ,C,extinta,"até entrega do parecer à Coordenação do Curso ou até 60 dias após o requerimento do aluno art. 11, IN nº 004 –PRE/IFSP, de 12 de maio de 2020","Alexandre Santa Bárbara Azevedo;Fleides Teodoro de Lima;Gianna Andréia Ferreira Gobbi Spadote;Gustavo Matarazzo Rezende",https://drive.ifsp.edu.br/s/SLDtJGfcatrXbq3,
2020,CPV.0128,08/05/2020,Designação Comissão para EXAPE (Julio C. Suzuki PQ1 L7)  do  IFSP – Câmpus Capivari  ,C,extinta,"até entrega do parecer à Coordenação do Curso ou até 60 dias após o requerimento do aluno art. 11, IN nº 004 –PRE/IFSP, de 12 de maio de 2020","Roberto Bineli Muterle;Gianna Andréia Ferreira Gobbi Spadote;Thalita Arthur;Valéria Scomparim;",https://drive.ifsp.edu.br/s/ChbnRxk9zoJlGmM,
2020,CPV.0129,08/05/2020,Designação Comissão para EXAPE (Julio C. Suzuki EPR L8)  do  IFSP – Câmpus Capivari  ,C,extinta,"até entrega do parecer à Coordenação do Curso ou até 60 dias após o requerimento do aluno art. 11, IN nº 004 –PRE/IFSP, de 12 de maio de 2020","Thalita Arthur;Gianna Andréia Ferreira Gobbi Spadote;Ione Arsenio da Silva;Maria Amélia Ferracciú Pagotto",https://drive.ifsp.edu.br/s/daNzAfuTKly61o7,
2020,CPV.0130,08/06/2020,Trata da designação dos membros da Comissão para Elaboração e Implementação do Projeto Pedagógico do Curso(CEIC) Técnico em Química Integrado ao Ensino Médio do IFSP-Câmpus Capivari.,C,Alterada pela Portaria nº CPV.0180/2020,até a formatura da primeira turma do novo currículo do curso a ser proposto.,"Maria Elisa de Castro Almeida ;Aderbal Almeida Rocha;André Castilho Garcia ;Carolina Marocco Corneta ;Cleidson Santiago de Oliveira ;Flávio Henrique Ferraresi ;Felipe de Paula Góis Vieira ;Gianna Andréia Ferreira Gobbi Spadote ;Gustavo Matarazzo Rezende ;Irlla Karla dos Santos Diniz ;Isabel Cristina das Chagas Oliveira ;Luís Eduardo Pais dos Santos; ;Sheila Pasqualotto ",https://drive.ifsp.edu.br/s/Kyh8ifhilrCU7OH,Altera CPV.0072/2020;0067/2020; 0032/2020; 0086/2019; 0067/2019; 0026/2019
2020,CPV.0131,08/06/2020,Trata da designação dos membros da comissão para Elaboração e Implementação do Projeto Pedagógico do Curso (CEIC) Técnico em Química Concomitante/Subsequente do IFSP-Câmpus Capivari.,C,Revogada Pela portaria CPV.0212/2021,até a formatura da primeira turma do novo currículo do curso a ser proposto.,"Maria Elisa de Castro Almeida ;Alexandre Camargo Maia; André Castilho Garcia ;Éder Valdir de Oliveira ;Gianna Andréia Ferreira Gobbi Spadote ;Gislaine Vieira Damiani ;Gustavo Baptistella Leite da Silva ;Isabel Cristina das Chagas Oliveira ;Luís Eduardo Pais dos Santos ;Roberto Bineli Muterle ;Thalita Arthur ;",https://drive.ifsp.edu.br/s/LuX8jhiYngpZptU,Altera CPV.0074/2020;.0029/2020; 0118/2018; 0043/2018; 0021/2017; 0005/2016; 
2020,CPV.0132,08/06/2020,"Trata da designação dos membros da Comissão para Elaboração e Implementação do Projeto Pedagógico do Curso (CEIC) Técnico em Administração Integrado ao Ensino Médio, modalidade Educação de Jovens e Adultos do IFSP - Câmpus Capivari.",C,Alterada pela portaria nº CPV.0181/2020,até a formatura da primeira turma do novo currículo do curso a ser proposto.,"Fleides Teodoro de Lima ;Carlos Roberto Paviotti ;Fernando Cesar Russo Gomes;Flávio Henrique Ferraresi;Francisco Aulísio dos Santos Paiva ;Gianna Andréia Ferreira Gobbi Spadote ;Gustavo Matarazzo Rezende ;Igor Vasconcelos Nogueira;Isabel Cristina das Chagas Oliveira ;Leticia Pedroso Ramo;Marcelo Simplício de Lyra ;Maria Amélia Ferracciú Pagotto ;Talita Barbosa Plantcoski Bulgraen ;Valdir Antonio Vitorino Filho; Daniele Cordeiro Mota; Mauro vanderlei Amorim; Roberta Pereira Pires.",https://drive.ifsp.edu.br/s/ApoogtRMJGbI5Dy,Altera CPV.0075/2020;0031/2020
2020,CPV.0133,08/06/2020,Trata da designação dos membros da Comissão para Elaboração e Implementação do Projeto Pedagógico do Curso (CEIC) Técnico em Informática Integrado ao Ensino Médio do IFSP - Câmpus Capivari.,C,Alterada pela Portaria n CPV.0206/2020,até a formatura da primeira turma do novo currículo do curso a ser proposto.,"Flávio Henrique Ferraresi;Alexandre Camargo Maia ;Bruna Carolina Rodrigues da Cunha ;Edivaldo Serafim ;Fabiana Bigaton Tonin ;Gianna Andréia Ferreira Gobbi Spadote;Gustavo Baptistella Leite da Silva ;Irlla Karla dos Santos Diniz;Isabel Cristina das Chagas Oliveira ;Karlan Ricomini Alves ;Maria Amélia Ferracciú Pagotto ;Maria Elisa de Castro Almeida ;Rolando Ruggiero.",https://drive.ifsp.edu.br/s/5beU5D7MJSJWV1G,Altera CPV.0076/2020;0066/2020; 0033/2020; 0131/2019; 0084/2019; 0027/2019; 0118/2018; 0043/2018; 0021/2017; 0005/2016.
2020,CPV.0134,08/06/2020,Trata da designação dos membros da Comissão para Elaboração e Implementação do Projeto Pedagógico do Curso (CEIC) Técnico em Alimentos Integrado ao Ensino Médio – Modalidade PROEJA do IFSP-Câmpus Capivari.,C,Alterada pela portaria nº CPV.0187/2020,Até 11 de Abril de 2022,Fernanda Ortolan ;Alexandre Santa Bárbara Azevedo ;André Castilho Garcia ;Carolina Marocco Corneta ;Gislaine Vieira Damiani ;Grazielle Cristine Elias ;Gustavo Baptistella Leite da Silva;Isabel Cristina das Chagas Oliveira;Luís Eduardo Pais dos Santos; Mateus Nordi Esperança ;Talita Barbosa Planticoski Bulgraen; Adilson Moreira de Souza; Igor Vasconcelos Nogueira,https://drive.ifsp.edu.br/s/9D4rLWFGhCc6KZo,Altera CPV.0121/2020;0152/2019; 0114/2019;0066/2019
2020,CPV.0135,08/10/2020,Trata da designação dos membros da Comissão para Avaliação de Extraordinário Aproveitamento de Estudos do IFSP – Câmpus Capivari. (julio César Suzuki),C,extinta,"até entrega do parecer à Coordenação do Curso ou até 60 dias após o requerimento do aluno art. 11, IN nº 004 –PRE/IFSP, de 12 de maio de 2020","Carlos Fernando Barbosa da Silva;Ione Arsenio da Silva;Isabel Cristina das Chagas Oliveira;Marcel de Assis Roque",https://drive.ifsp.edu.br/s/mZojKDe2bqcKoBP,
2020,CPV.0136,08/11/2020,Trata da designação de substituta à função de Coordenadora de  Biblioteca do IFSP – Câmpus Capivari.,S,extinta,DE 08 A 25 SE SETEMBRO DE 2020,Rúbia Dias Adão; Michele Cristina dos Santos ,https://drive.ifsp.edu.br/s/936ReiZruqG88H2,
2020,CPV.0137,08/12/2020,Designação Comissão para EXAPE (Luis A. Olivato INF P1) do IFSP – Câmpus Capivari,C,extinta,"até entrega do parecer à Coordenação do Curso ou até 60 dias após o requerimento do aluno art. 11, IN nº 004 –PRE/IFSP, de 12 de maio de 2020","Everton Pereira Barbosa;Caroline Domingues Porto do Nascimento Barbieri;Gianna Andréia Ferreira Gobbi Spadote;Igor Vasconcelos Nogueira",https://drive.ifsp.edu.br/s/C2FsIjKBq4kaH9l,
2020,CPV.0138,08/12/2020, Designação Comissão para EXAPE (Luis A. Olivato GAM P7) do  IFSP – Câmpus Capivari,C,extinta,"até entrega do parecer à Coordenação do Curso ou até 60 dias após o requerimento do aluno art. 11, IN nº 004 –PRE/IFSP, de 12 de maio de 2020","André Luis de Castro Peixoto;Gianna Andréia Ferreira Gobbi Spadote;Gustavo Matarazzo Rezende;Mayumi Silva Kawamoto",https://drive.ifsp.edu.br/s/jbe3NGvT6hdw6aq,
2020,CPV.0139,08/12/2020, Designação Comissão para EXAPE (MQS L5i)  do  IFSP – Câmpus Capivari  ,C,extinta,"até entrega do parecer à Coordenação do Curso ou até 60 dias após o requerimento do aluno art. 11, IN nº 004 –PRE/IFSP, de 12 de maio de 2020","Thalita Arthur;Carlos Fernando Barboza da Silva;Isabel Cristina das Chagas Oliveira;Mayumi Silva Kawamoto",https://drive.ifsp.edu.br/s/QyZhKDMAzTXPrVr,
2020,CPV.0140,08/12/2020, Designação Comissão para EXAPE (QAB L8)  do  IFSP – Câmpus Capivari   ,C,extinta,"até entrega do parecer à Coordenação do Curso ou até 60 dias após o requerimento do aluno art. 11, IN nº 004 –PRE/IFSP, de 12 de maio de 2020","Carlos Fernando Barboza da Silva;Alexandre Santa Barbara Azevedo;Gianna Andréia Ferreira Gobbi Spadote; Mayumi Silva Kawamoto",https://drive.ifsp.edu.br/s/rbedS3LpXs26wxG,
2020,CPV.0141,08/12/2020,Designação Comissão para EXAPE (IQ1 L5)  do  IFSP – Câmpus Capivari   ,C,extinta,"até entrega do parecer à Coordenação do Curso ou até 60 dias após o requerimento do aluno art. 11, IN nº 004 –PRE/IFSP, de 12 de maio de 2020","Thalita Arthur;Carlos Fernando Barboza da Silva;Ione Arsenio da Silva;Isabel Cristina das Chagas de Oliveira",https://drive.ifsp.edu.br/s/Lvur5QE8geHtiBu,
2020,CPV.0142,08/12/2020,Designação Comissão para EXAPE (EMT L2)  do  IFSP – Câmpus Capivari   ,C,extinta,"até entrega do parecer à Coordenação do Curso ou até 60 dias após o requerimento do aluno art. 11, IN nº 004 –PRE/IFSP, de 12 de maio de 2020","Roberto Bineli Muterle;Carlos Fernando Barboza da Silva;Gianna Andréia Ferreira Gobbi Spadote;João Batista de Medeiros",https://drive.ifsp.edu.br/s/KAvYyynTW0B7iIQ,
2020,CPV.0143,08/17/2020,"Revoga  a  Portarianº  CPV.0203/2019,que trata  da  aprovação  de  projeto  institucional do  IFSP –Câmpus  Capivari  para  o  primeiro semestre de 2020",R,extinta,,,https://drive.ifsp.edu.br/s/ae0kPNB2LH0nw9f,revoga CPV.0203/2019
2020,CPV.0144,08/17/2020,Trata da designação dos membros da Comissão para Avaliação de Extraordinário Aproveitamento de Estudos do IFSP – Câmpus Capivari.,C,extinta,"até entrega do parecer à Coordenação do Curso ou até 60 dias após o requerimento do aluno art. 11, IN nº 004 –PRE/IFSP, de 12 de maio de 2020","Thalita Arthur;Felipe de Paula Góis Vieira;Ione Arsenio da silva;Isabel Cristina das Chagas Oliveira ",https://drive.ifsp.edu.br/s/wmNDpPodDsdLZRi,
2020,CPV.0145,08/21/2020,"Trata da designação de substituto à função de Coordenador de licitações contratos do IFSP – Câmpus Capivari.",S,extinta,24 de agosto a 12 de setembro de 2020,Michele Pereira de Faria;Eduardo Camargo Maia,https://drive.ifsp.edu.br/s/m9glorzOJKlDU4e,
2020,CPV.0146,08/21/2020,Trata da designação dos membros da Comissão para Avaliação de Extraordinário Aproveitamento de Estudos do IFSP – Câmpus Capivari.,C,extinta,"até entrega do parecer à Coordenação do Curso ou até 60 dias após o requerimento do aluno art. 11, IN nº 004 –PRE/IFSP, de 12 de maio de 2020","Mateus Nordi Esperança;Gianna Andréia Ferreira Gobbi Spadote;Gustavo Matarazzo Rezende;Mayumi Silva Kawamoto",https://drive.ifsp.edu.br/s/O4PgqMqBfQr0MGJ,Altera CPV.0138/2020
2020,CPV.0147,08/24/2020,Trata da Designação Comissão para EXAPE (Caue Nacci EL1 A5) do  IFSP – Câmpus Capivar,C,extinta,"até entrega do parecer à Coordenação do Curso ou até 60 dias após o requerimento do aluno art. 11, IN nº 004 –PRE/IFSP, de 12 de maio de 2020","Rafael Fernando Diorio;Gianna Andréia Ferreira Spadote Gobbi;Rafael Wendel Pinheiro;Wagner Machado do Amaral",https://drive.ifsp.edu.br/s/alzXq1uL0sAlEqx,
2020,CPV.0148,08/24/2020,Trata da Designação Comissão para EXAPE (Caue Nacci DSW A5) do  IFSP – Câmpus Capivari,C,extinta,"até entrega do parecer à Coordenação do Curso ou até 60 dias após o requerimento do aluno art. 11, IN nº 004 –PRE/IFSP, de 12 de maio de 2020","Rafael Fernando Diorio;Bruna Carolina Rodrigues da Cunha;Isabel Cristina das Chagas Oliveira;Rolando Ruggiero",https://drive.ifsp.edu.br/s/jsR6T54dNtbc5Vh,
2020,CPV.0149,08/24/2020,"Trata da designação dos membros da Comissão Eleitoral Local para as eleições de Reitor e Diretor- Geral do câmpus Capivari, referente ao mandato 2021-2024.",C,Alterada pela portaria nº CPV.0182/2020,Até a data de publicação da homologação do processo eleitoral pelo Conselho Superior,"Ademir Geraldo Cavallari Costalonga;Flávio Henrique Ferraresi;Roberto Bineli Muterle;Gislaine Vieira Damiani – 1ª Suplente;Rafael Fernando Diorio ;Fernanda Ortolan ;Izabel Maria Barral Teixeira;Renan Giollo Francisco;Valéria da Silva Martins Poletti;Arlete Teresinha Esteves Brandi;Alexandre Camargo Maia ;Zenilton José da Rocha;Héllen Cristine Florentino Cruz;Viviane Garcia de Barros Silva;Kaique Matheus dos Santos;Aline Correa ;Jessica Wélide Tacioli –;Aline Cristina Vitti Ramos –;",https://drive.ifsp.edu.br/s/MatV8S0D5c6IxBK,
2020,CPV.0150,08/25/2020,Trata da designação dos membros do Colegiado do Curso Superior de Licenciatura em Química do IFSP - Câmpus Capivari.,M,Alterada pela portaria nº CPV.0159/2020,"discentes: até 05/11/2020; docentes, pedagogos ou técnicos em assuntos educacionais encerra-se em 05 de setembro de 2021.","Carlos Fernando Barboza da Silva;Cleidson Santiago de Oliveira;Luis Eduardo Pais dos Santos;Marcel de Assis Roque;Marcelo Simplício de Lyra;Mayumi Silva Kawamoto ;Roberto Bineli Muterle ;Maria Elisa de Castro Almeida;Elizabeth Machado Baptestini Andrade;Héllen Cristine Florentino Cruz ;Guilherme Henrique Inocêncio ;Caroline Moreira de Morais;Isabel Cristina das Chagas Oliveira ;Gianna Andréia Ferreira Gobbi Spadote ",https://drive.ifsp.edu.br/s/pDID33LrafihL7r,Altera CPV.0082/2020; 0151/2019
2020,CPV.0151,08/25/2020,Trata da designação dos membros da Comissão Local de Permanência e Êxito dos Estudantes do IFSP - Câmpus Capivari.,C,Alterada pela portaria nº CPV.0207/2020,sem mandato expresso,"Leticia Pedroso Ramos;Beatriz Simonaio Birelli Falco;Flávio Henrique Ferraresi;Fleides Teodoro de Lima;Gustavo Baptistella Leite da Silva;Gustavo Matarazzo Rezende;Maria Elisa de Castro Almeida;Maria Heloisa Saraiva Vicente;Mateus Nordi Esperança;Pedro Henrique Alcântara da Silva;Rafael Fernando Diorio;Thalita Arthur; carlos roberto barboza da silva",https://drive.ifsp.edu.br/s/GKn10UfuiBzQ2Mr,Altera CPV.0083/2020;0037/2020; 0163/2019; 0082/2019; 156/2018;0052/2018; 0116/2017
2020,CPV.0152,08/25/2020,Trata da designação de membros do Grupo de Trabalho para Proposta de Estratégia de Reorganização das Atividades Acadêmicas do IFSP - Câmpus Capivari.,C,Alterada pela portaria nº CPV.0208/2020,até 31 de dezembro de 2020,Leticia Pedroso Ramos ;Ana Paula Pereira ;Alexandre Santa Bárbara Azevedo ;Flávio Henrique Ferraresi ;Fleides Teodoro de Lima ;Gianna Andréia Ferreira Gobbi Spadote ;Grazielle Cristine Elias ;Isabel Cristina das Chagas Oliveira ;Maria Elisa de Castro Almeida ;Mateus Nordi Esperança ;Rafael Fernando Diorio ;Thalita Arthur ;Vítor Rafael Gomes ; carlos fernando barboza da silva,https://drive.ifsp.edu.br/s/9YLETisUbpNItub,Altera CPV.0119/2020
2020,CPV.0153,08/26/2020,"Trata da designação dos membros do Núcleo de Apoio às Pessoas com Necessidades Educacionais Específicas – NAPNE do IFSP-Câmpus Capivari.",M,Alterada pela portaria nº CPV.0212/2020,"Representante e do Secretário do NAPNE do IFSP Câmpus Capivari encerra-se em 15 de agosto de 2022, podendo haver recondução por mais 1 (um) mandato de igual período","Juscelino Pereira de Souza;Francisco Aulísio dos Santos Paiva;Beatriz Simonaio Birelli Falco;Gianna Andréia Ferreira Gobbi Spadote;Guilherme Henrique Inocêncio;Grazielle Cristine Elias;Isabel Cristina das Chagas Oliveira;Ivana Lopes de Oliveira        ;Marcel de Assis Roque;Maria Heloisa Saraiva Vicente;Roberta Pereira Pires ;Rubia Dias Adão;        Talita Barbosa Plantcoski Bulgraen",https://drive.ifsp.edu.br/s/rkB7DbuWm76TIdA,Altera CPV.0073/2020; 0050/2020; 0181/2019; 0162/2019; 0134/2019; 0028/2019; 0159/2018; 0133/2018; 0055/2018; 0129/2017; 0086/2017; 0022/2017; 0121/2016; 0103/2016; 0017/2016; 0133/2015; 0076/2015; 0075/2015;0032/2015/2015; 4224/2014
2020,CPV.0154,08/26/2020,Trata da designação de membros da Comissão para Elaboração e Implementação do Projeto Pedagógico do Curso (CEIC) de Pós-Graduação Lato Sensu em Ensino de Ciências do IFSP – Câmpus Capivari.,C,Alterada pela portaria nº CPV.0183/2020,sem mandato expresso,"Mauro Vanderlei de Amorim;Flávio Henrique Ferraresi;Gislaine Vieira Damiani;Ione Arsênio da Silva;Thalita Arthur;Felipe de Paula Góis Vieira, Francisco Márcio Barbosa Teixeira ; Valéria Scomparim",https://drive.ifsp.edu.br/s/uvYTHUeAnSf5LMo,Altera CPV.0099/2020
2020,CPV.0155,08/27/2020,Trata da designação de membros da Comissão para Elaboração e Implementação do Projeto Pedagógico do Curso (CEIC)  de Pós-Graduação Lato  sensu em Ensino de Línguas do IFSP – Câmpus Capivari.,C,Alterada pela portaria nº CPV.0231/2020,sem mandato expresso,"Tiago Pellim da Silva;Fabiana Bigaton Tonin;Fernanda Tonelli;Juscelino Pereira de Souza",https://drive.ifsp.edu.br/s/rslPlkOsPefzY39,Altra CPV.0098/2020
2020,CPV.0156,08/27/2020,Trata da designação dos membros da Comissão para Elaboração e Acompanhamento do Projeto Político Pedagógico do IFSP - Câmpus Capivari.,C,Alterada pela portaria 08/2021,sem mandato expresso,Isabel Cristina das Chagas Oliveira;  Arlete Teresinha Esteves Brandi ;Adilson Moreira de Souza;Beatriz Simonaio Birelli Falco;Carlos Fernando Barboza da Silva;Everton Pereira Barbosa;Fabiana Bigaton ;Tonin;Gianna Andréia Ferreira Gobbi Spadote;Ivana Lopes de Oliveira;Maria Amélia Ferracciú Pagotto;Talita Barbosa Plantcoski Bulgraen,https://drive.ifsp.edu.br/s/giRYcKS47v61bGl,Altera CPV.108/2020; 0030/2020;0074/2019; 0046/2018; 0071/2017; 0033/2017; 0104/2016; 
2020,CPV.0157,08/27/2020,Trata da Designação dos membros da Comissão de  matrícula para Auxílio à Coordenadoria de Registros Acadêmicos do IFSP - Câmpus Capivari.,C,extinta,até 31 de outubro de 2020,"Grazielle Cristine Elias;Arlete Teresinha Esteves Brandi;Ivana Lopes de Oliveira Arruda;Leticia Pedroso Ramos;Thalita Arthur;Washington Ernando Pereira Benício",https://drive.ifsp.edu.br/s/eM9NAN2mqLjpSIM,
